puzzle_id,sub_puzzle_id,image_path,origin_question,true_answer,sub_question,answer,level,sub_question_id,subquestion_image_path
37,397,37/img/puzzle_37_e_397.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 6,B: 4,C: 2,D: 5,E: 3",C,nan,NO_FINAL_ANSWER,nan,37-397-1,nan
37,398,37/img/puzzle_37_e_398.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 2,B: 4,C: 1,D: 3,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-398-1,nan
37,399,37/img/puzzle_37_e_399.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 2,B: 4,C: 1,D: 5,E: 3",A,nan,NO_FINAL_ANSWER,nan,37-399-1,nan
37,400,37/img/puzzle_37_e_400.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 3,B: 5,C: 6,D: 2,E: 1",D,nan,NO_FINAL_ANSWER,nan,37-400-1,nan
37,401,37/img/puzzle_37_e_401.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 1,B: 4,C: 3,D: 6,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-401-1,nan
37,402,37/img/puzzle_37_e_402.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 1,B: 7,C: 2,D: 5,E: 3",E,nan,NO_FINAL_ANSWER,nan,37-402-1,nan
37,403,37/img/puzzle_37_e_403.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 1,B: 5,C: 4,D: 2,E: 3",D,nan,NO_FINAL_ANSWER,nan,37-403-1,nan
37,404,37/img/puzzle_37_e_404.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 5,B: 2,C: 1,D: 4,E: 3",B,nan,NO_FINAL_ANSWER,nan,37-404-1,nan
37,405,37/img/puzzle_37_e_405.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 6,B: 4,C: 2,D: 7,E: 3",E,nan,NO_FINAL_ANSWER,nan,37-405-1,nan
37,406,37/img/puzzle_37_e_406.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 5,B: 3,C: 7,D: 2,E: 6",B,nan,NO_FINAL_ANSWER,nan,37-406-1,nan
37,407,37/img/puzzle_37_e_407.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 2,B: 5,C: 4,D: 6,E: 1",A,nan,NO_FINAL_ANSWER,nan,37-407-1,nan
37,408,37/img/puzzle_37_e_408.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 1,B: 4,C: 3,D: 7,E: 2",C,nan,NO_FINAL_ANSWER,nan,37-408-1,nan
37,409,37/img/puzzle_37_e_409.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 3,B: 2,C: 4,D: 1,E: 6",B,nan,NO_FINAL_ANSWER,nan,37-409-1,nan
37,410,37/img/puzzle_37_e_410.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 5,B: 7,C: 3,D: 1,E: 6",C,nan,NO_FINAL_ANSWER,nan,37-410-1,nan
37,411,37/img/puzzle_37_e_411.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 5,B: 4,C: 6,D: 2,E: 1",D,nan,NO_FINAL_ANSWER,nan,37-411-1,nan
37,412,37/img/puzzle_37_e_412.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 1,B: 2,C: 6,D: 4,E: 3",B,nan,NO_FINAL_ANSWER,nan,37-412-1,nan
37,413,37/img/puzzle_37_e_413.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 2,B: 6,C: 4,D: 5,E: 1",A,nan,NO_FINAL_ANSWER,nan,37-413-1,nan
37,414,37/img/puzzle_37_e_414.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 3,B: 4,C: 5,D: 2,E: 1",E,nan,NO_FINAL_ANSWER,nan,37-414-1,nan
37,415,37/img/puzzle_37_e_415.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 1,B: 6,C: 2,D: 4,E: 3",C,nan,NO_FINAL_ANSWER,nan,37-415-1,nan
37,416,37/img/puzzle_37_e_416.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 5,B: 1,C: 2,D: 6,E: 4",C,nan,NO_FINAL_ANSWER,nan,37-416-1,nan
37,417,37/img/puzzle_37_e_417.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 4,B: 1,C: 2,D: 6,E: 3",C,nan,NO_FINAL_ANSWER,nan,37-417-1,nan
37,418,37/img/puzzle_37_e_418.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 6,B: 2,C: 3,D: 4,E: 5",B,nan,NO_FINAL_ANSWER,nan,37-418-1,nan
37,419,37/img/puzzle_37_e_419.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 1,B: 5,C: 3,D: 2,E: 4",A,nan,NO_FINAL_ANSWER,nan,37-419-1,nan
37,420,37/img/puzzle_37_e_420.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 4,B: 6,C: 1,D: 2,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-420-1,nan
37,421,37/img/puzzle_37_e_421.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 4,B: 3,C: 1,D: 6,E: 7",B,nan,NO_FINAL_ANSWER,nan,37-421-1,nan
37,422,37/img/puzzle_37_e_422.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 2,B: 6,C: 4,D: 5,E: 3",A,nan,NO_FINAL_ANSWER,nan,37-422-1,nan
37,423,37/img/puzzle_37_e_423.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 3,B: 1,C: 5,D: 2,E: 4",D,nan,NO_FINAL_ANSWER,nan,37-423-1,nan
37,424,37/img/puzzle_37_e_424.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 6,C: 5,D: 2,E: 1",D,nan,NO_FINAL_ANSWER,nan,37-424-1,nan
37,425,37/img/puzzle_37_e_425.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 6,B: 2,C: 3,D: 1,E: 7",C,nan,NO_FINAL_ANSWER,nan,37-425-1,nan
37,426,37/img/puzzle_37_e_426.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 5,B: 3,C: 2,D: 1,E: 4",C,nan,NO_FINAL_ANSWER,nan,37-426-1,nan
37,427,37/img/puzzle_37_e_427.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 2,B: 3,C: 1,D: 5,E: 6",B,nan,NO_FINAL_ANSWER,nan,37-427-1,nan
37,428,37/img/puzzle_37_e_428.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 1,B: 4,C: 2,D: 6,E: 5",C,nan,NO_FINAL_ANSWER,nan,37-428-1,nan
37,429,37/img/puzzle_37_e_429.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 4,B: 5,C: 7,D: 3,E: 6",D,nan,NO_FINAL_ANSWER,nan,37-429-1,nan
37,430,37/img/puzzle_37_e_430.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 3,B: 4,C: 1,D: 6,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-430-1,nan
37,431,37/img/puzzle_37_e_431.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 3,B: 4,C: 2,D: 1,E: 6",C,nan,NO_FINAL_ANSWER,nan,37-431-1,nan
37,432,37/img/puzzle_37_e_432.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 1,B: 2,C: 6,D: 3,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-432-1,nan
37,433,37/img/puzzle_37_e_433.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 7,B: 3,C: 1,D: 4,E: 6",B,nan,NO_FINAL_ANSWER,nan,37-433-1,nan
37,434,37/img/puzzle_37_e_434.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 4,B: 2,C: 6,D: 5,E: 3",B,nan,NO_FINAL_ANSWER,nan,37-434-1,nan
37,435,37/img/puzzle_37_e_435.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 3,B: 4,C: 5,D: 2,E: 1",A,nan,NO_FINAL_ANSWER,nan,37-435-1,nan
37,436,37/img/puzzle_37_e_436.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 2,B: 4,C: 6,D: 5,E: 3",A,nan,NO_FINAL_ANSWER,nan,37-436-1,nan
37,437,37/img/puzzle_37_e_437.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 5,B: 2,C: 6,D: 1,E: 3",B,nan,NO_FINAL_ANSWER,nan,37-437-1,nan
37,438,37/img/puzzle_37_e_438.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 4,B: 2,C: 5,D: 1,E: 6",B,nan,NO_FINAL_ANSWER,nan,37-438-1,nan
37,439,37/img/puzzle_37_e_439.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 6,B: 4,C: 3,D: 2,E: 1",D,nan,NO_FINAL_ANSWER,nan,37-439-1,nan
37,440,37/img/puzzle_37_e_440.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 5,B: 3,C: 2,D: 6,E: 1",B,nan,NO_FINAL_ANSWER,nan,37-440-1,nan
37,441,37/img/puzzle_37_e_441.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 2,B: 1,C: 6,D: 5,E: 4",A,nan,NO_FINAL_ANSWER,nan,37-441-1,nan
37,442,37/img/puzzle_37_e_442.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 5,B: 3,C: 6,D: 4,E: 1",B,nan,NO_FINAL_ANSWER,nan,37-442-1,nan
37,443,37/img/puzzle_37_e_443.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 1,B: 3,C: 4,D: 2,E: 7",B,nan,NO_FINAL_ANSWER,nan,37-443-1,nan
37,444,37/img/puzzle_37_e_444.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 3,B: 5,C: 1,D: 4,E: 6",A,nan,NO_FINAL_ANSWER,nan,37-444-1,nan
37,445,37/img/puzzle_37_e_445.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 4,B: 6,C: 1,D: 2,E: 3",D,nan,NO_FINAL_ANSWER,nan,37-445-1,nan
37,446,37/img/puzzle_37_e_446.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 5,B: 2,C: 3,D: 1,E: 7",C,nan,NO_FINAL_ANSWER,nan,37-446-1,nan
37,447,37/img/puzzle_37_e_447.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 1,B: 3,C: 6,D: 5,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-447-1,nan
37,448,37/img/puzzle_37_e_448.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 6,B: 3,C: 2,D: 5,E: 1",C,nan,NO_FINAL_ANSWER,nan,37-448-1,nan
37,449,37/img/puzzle_37_e_449.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 6,B: 2,C: 3,D: 7,E: 1",C,nan,NO_FINAL_ANSWER,nan,37-449-1,nan
37,450,37/img/puzzle_37_e_450.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 5,B: 1,C: 4,D: 3,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-450-1,nan
37,451,37/img/puzzle_37_e_451.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 2,B: 3,C: 6,D: 5,E: 1",A,nan,NO_FINAL_ANSWER,nan,37-451-1,nan
37,452,37/img/puzzle_37_e_452.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 5,B: 3,C: 1,D: 4,E: 2",C,nan,NO_FINAL_ANSWER,nan,37-452-1,nan
37,453,37/img/puzzle_37_e_453.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 2,B: 1,C: 6,D: 3,E: 5",A,nan,NO_FINAL_ANSWER,nan,37-453-1,nan
37,454,37/img/puzzle_37_e_454.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 5,B: 2,C: 3,D: 1,E: 6",B,nan,NO_FINAL_ANSWER,nan,37-454-1,nan
37,455,37/img/puzzle_37_e_455.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 6,C: 2,D: 1,E: 4",C,nan,NO_FINAL_ANSWER,nan,37-455-1,nan
37,456,37/img/puzzle_37_e_456.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 4,B: 1,C: 5,D: 6,E: 3",E,nan,NO_FINAL_ANSWER,nan,37-456-1,nan
37,457,37/img/puzzle_37_e_457.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 4,B: 6,C: 1,D: 2,E: 3",D,nan,NO_FINAL_ANSWER,nan,37-457-1,nan
37,458,37/img/puzzle_37_e_458.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 3,B: 7,C: 2,D: 6,E: 4",A,nan,NO_FINAL_ANSWER,nan,37-458-1,nan
37,459,37/img/puzzle_37_e_459.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 6,B: 5,C: 3,D: 2,E: 4",C,nan,NO_FINAL_ANSWER,nan,37-459-1,nan
37,460,37/img/puzzle_37_e_460.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 4,B: 1,C: 2,D: 3,E: 6",D,nan,NO_FINAL_ANSWER,nan,37-460-1,nan
37,461,37/img/puzzle_37_e_461.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 3,B: 4,C: 2,D: 6,E: 5",A,nan,NO_FINAL_ANSWER,nan,37-461-1,nan
37,462,37/img/puzzle_37_e_462.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 5,B: 1,C: 6,D: 2,E: 3",D,nan,NO_FINAL_ANSWER,nan,37-462-1,nan
37,463,37/img/puzzle_37_e_463.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 1,B: 2,C: 3,D: 4,E: 5",B,nan,NO_FINAL_ANSWER,nan,37-463-1,nan
37,464,37/img/puzzle_37_e_464.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 7,B: 6,C: 1,D: 3,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-464-1,nan
37,465,37/img/puzzle_37_e_465.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 4,B: 1,C: 5,D: 3,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-465-1,nan
37,466,37/img/puzzle_37_e_466.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 3,B: 1,C: 6,D: 2,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-466-1,nan
37,467,37/img/puzzle_37_e_467.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 1,B: 5,C: 3,D: 2,E: 6",D,nan,NO_FINAL_ANSWER,nan,37-467-1,nan
37,468,37/img/puzzle_37_e_468.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 2,B: 4,C: 3,D: 1,E: 5",A,nan,NO_FINAL_ANSWER,nan,37-468-1,nan
37,469,37/img/puzzle_37_e_469.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 6,B: 3,C: 1,D: 2,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-469-1,nan
37,470,37/img/puzzle_37_e_470.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 6,B: 7,C: 4,D: 3,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-470-1,nan
37,471,37/img/puzzle_37_e_471.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 3,B: 1,C: 2,D: 5,E: 6",C,nan,NO_FINAL_ANSWER,nan,37-471-1,nan
37,472,37/img/puzzle_37_e_472.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 3,B: 6,C: 4,D: 5,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-472-1,nan
37,473,37/img/puzzle_37_e_473.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 2,B: 1,C: 6,D: 4,E: 5",A,nan,NO_FINAL_ANSWER,nan,37-473-1,nan
37,474,37/img/puzzle_37_e_474.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 3,B: 1,C: 4,D: 5,E: 6",A,nan,NO_FINAL_ANSWER,nan,37-474-1,nan
37,475,37/img/puzzle_37_e_475.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 4,B: 1,C: 6,D: 5,E: 2",A,nan,NO_FINAL_ANSWER,nan,37-475-1,nan
37,476,37/img/puzzle_37_e_476.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 4,B: 5,C: 3,D: 2,E: 1",C,nan,NO_FINAL_ANSWER,nan,37-476-1,nan
37,477,37/img/puzzle_37_e_477.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 2,B: 5,C: 3,D: 7,E: 4",C,nan,NO_FINAL_ANSWER,nan,37-477-1,nan
37,478,37/img/puzzle_37_e_478.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 4,B: 5,C: 2,D: 1,E: 3",C,nan,NO_FINAL_ANSWER,nan,37-478-1,nan
37,479,37/img/puzzle_37_e_479.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 3,B: 1,C: 6,D: 2,E: 4",A,nan,NO_FINAL_ANSWER,nan,37-479-1,nan
37,480,37/img/puzzle_37_e_480.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 4,B: 5,C: 3,D: 1,E: 2",D,nan,NO_FINAL_ANSWER,nan,37-480-1,nan
37,481,37/img/puzzle_37_e_481.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 7,B: 1,C: 2,D: 3,E: 4",D,nan,NO_FINAL_ANSWER,nan,37-481-1,nan
37,482,37/img/puzzle_37_e_482.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 5,B: 6,C: 4,D: 2,E: 3",D,nan,NO_FINAL_ANSWER,nan,37-482-1,nan
37,483,37/img/puzzle_37_e_483.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 2,B: 1,C: 3,D: 5,E: 4",A,nan,NO_FINAL_ANSWER,nan,37-483-1,nan
37,484,37/img/puzzle_37_e_484.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 4,B: 2,C: 1,D: 5,E: 3",B,nan,NO_FINAL_ANSWER,nan,37-484-1,nan
37,485,37/img/puzzle_37_e_485.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 2,B: 7,C: 6,D: 1,E: 3",E,nan,NO_FINAL_ANSWER,nan,37-485-1,nan
37,486,37/img/puzzle_37_e_486.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 1,B: 2,C: 4,D: 6,E: 3",E,nan,NO_FINAL_ANSWER,nan,37-486-1,nan
37,487,37/img/puzzle_37_e_487.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 2,B: 4,C: 1,D: 6,E: 5",A,nan,NO_FINAL_ANSWER,nan,37-487-1,nan
37,488,37/img/puzzle_37_e_488.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 6,B: 1,C: 4,D: 3,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-488-1,nan
37,489,37/img/puzzle_37_e_489.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 3,B: 1,C: 4,D: 5,E: 6",A,nan,NO_FINAL_ANSWER,nan,37-489-1,nan
37,490,37/img/puzzle_37_e_490.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 4,C: 2,D: 1,E: 5",C,nan,NO_FINAL_ANSWER,nan,37-490-1,nan
37,491,37/img/puzzle_37_e_491.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 1,B: 2,C: 4,D: 3,E: 5",A,nan,NO_FINAL_ANSWER,nan,37-491-1,nan
37,492,37/img/puzzle_37_e_492.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 3,B: 6,C: 5,D: 1,E: 7",A,nan,NO_FINAL_ANSWER,nan,37-492-1,nan
37,493,37/img/puzzle_37_e_493.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 2,B: 6,C: 1,D: 3,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-493-1,nan
37,494,37/img/puzzle_37_e_494.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 6,B: 4,C: 7,D: 3,E: 1",D,nan,NO_FINAL_ANSWER,nan,37-494-1,nan
37,495,37/img/puzzle_37_e_495.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 5,B: 1,C: 4,D: 6,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-495-1,nan
37,496,37/img/puzzle_37_e_496.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 6,B: 1,C: 3,D: 2,E: 4",D,nan,NO_FINAL_ANSWER,nan,37-496-1,nan
37,497,37/img/puzzle_37_e_497.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 2,C: 1,D: 4,E: 5",B,nan,NO_FINAL_ANSWER,nan,37-497-1,nan
37,498,37/img/puzzle_37_e_498.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 3,B: 4,C: 1,D: 2,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-498-1,nan
37,499,37/img/puzzle_37_e_499.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 1,B: 3,C: 5,D: 4,E: 2",B,nan,NO_FINAL_ANSWER,nan,37-499-1,nan
37,500,37/img/puzzle_37_e_500.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 2,B: 5,C: 1,D: 4,E: 3",C,nan,NO_FINAL_ANSWER,nan,37-500-1,nan
37,501,37/img/puzzle_37_e_501.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 7,B: 2,C: 4,D: 1,E: 3",E,nan,NO_FINAL_ANSWER,nan,37-501-1,nan
37,502,37/img/puzzle_37_e_502.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 1,B: 3,C: 2,D: 5,E: 4",C,nan,NO_FINAL_ANSWER,nan,37-502-1,nan
37,503,37/img/puzzle_37_e_503.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 2,B: 4,C: 7,D: 3,E: 1",D,nan,NO_FINAL_ANSWER,nan,37-503-1,nan
37,504,37/img/puzzle_37_e_504.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 1,C: 4,D: 6,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-504-1,nan
