puzzle_id,sub_puzzle_id,image_path,origin_question,true_answer,sub_question,answer,level,sub_question_id,subquestion_image_path,best_score
94,48,94/img/puzzle_94_48.png,"In the figure is presented two mushrooms. How much is the difference between their heights? A: 0,B: 6,C: 1,D: 2,E: 4",E,How do you calculate the difference in height between the two mushrooms?,Subtract the height of the shorter mushroom from the height of the taller mushroom.,2,94-48-2,94/puzzle_94_48_grid4.png,0.3512317240238189
94,48,94/img/puzzle_94_48.png,"In the figure is presented two mushrooms. How much is the difference between their heights? A: 0,B: 6,C: 1,D: 2,E: 4",E,What is the difference in height between the taller mushroom and the shorter mushroom?,4,3,94-48-2,94/puzzle_94_48_grid4.png,0.3553510010242462
94,48,94/img/puzzle_94_48.png,"In the figure is presented two mushrooms. How much is the difference between their heights? A: 0,B: 6,C: 1,D: 2,E: 4",E,,E,,94-48-2,94/puzzle_94_48_grid6.png,0.2460678219795227
94,48,94/img/puzzle_94_48.png,"In the figure is presented two mushrooms. How much is the difference between their heights? A: 0,B: 6,C: 1,D: 2,E: 4",E,How much is the difference between their heights?,4,0,94-48-3,94/puzzle_94_48_grid1.png,0.2484299838542938
94,48,94/img/puzzle_94_48.png,"In the figure is presented two mushrooms. How much is the difference between their heights? A: 0,B: 6,C: 1,D: 2,E: 4",E,,E,,94-48-3,94/puzzle_94_48_grid6.png,0.2460678219795227
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,What is the height of the taller tree?,6,0,94-49-1,94/puzzle_94_49_grid4.png,0.3040409982204437
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,What is the height of the shorter tree?,3,1,94-49-1,94/puzzle_94_49_grid1.png,0.2990745007991791
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,What is the difference in the height between the taller tree and the shorter tree?,3,2,94-49-1,94/puzzle_94_49_grid4.png,0.3084515333175659
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,,B,,94-49-1,94/puzzle_94_49_grid8.png,0.2351235300302505
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,What is the height of the shorter tree?,3,0,94-49-2,94/puzzle_94_49_grid1.png,0.2990745007991791
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,What is the height of the taller tree?,6,1,94-49-2,94/puzzle_94_49_grid4.png,0.3040409982204437
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,What is the difference between the height of the taller tree and the shorter tree?,3,2,94-49-2,94/puzzle_94_49_grid4.png,0.3064279854297638
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,,B,,94-49-2,94/puzzle_94_49_grid8.png,0.2351235300302505
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,How do you calculate the difference in height between two trees?,Subtract the height of the shorter tree from the height of the taller tree.,0,94-49-3,94/puzzle_94_49_grid1.png,0.2843181192874908
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,What is the height of the taller tree?,6,1,94-49-3,94/puzzle_94_49_grid4.png,0.3040409982204437
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,What is the height of the shorter tree?,3,2,94-49-3,94/puzzle_94_49_grid1.png,0.2990745007991791
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,How do you calculate the difference in height between the two trees using their respective heights?,Subtract the height of the shorter tree (3) from the height of the taller tree (6).,3,94-49-3,94/puzzle_94_49_grid1.png,0.2978102564811706
94,49,94/img/puzzle_94_49.png,"The figure pictures two trees. What is the difference between their heights? A: 2,B: 3,C: 1,D: 0,E: 4",B,,B,,94-49-3,94/puzzle_94_49_grid8.png,0.2351235300302505
94,50,94/img/puzzle_94_50.png,"The image demonstrates two buildings. What is the gap between their peaks? A: 0,B: 2,C: 5,D: 14,E: 15",C,What is the height of the taller building?,18,0,94-50-1,94/puzzle_94_50_grid4.png,0.2986764311790466
94,50,94/img/puzzle_94_50.png,"The image demonstrates two buildings. What is the gap between their peaks? A: 0,B: 2,C: 5,D: 14,E: 15",C,What is the height of the shorter building?,13,1,94-50-1,94/puzzle_94_50_grid4.png,0.2986597120761871
94,50,94/img/puzzle_94_50.png,"The image demonstrates two buildings. What is the gap between their peaks? A: 0,B: 2,C: 5,D: 14,E: 15",C,,C,,94-50-1,94/puzzle_94_50_grid9.png,0.2385232150554657
94,50,94/img/puzzle_94_50.png,"The image demonstrates two buildings. What is the gap between their peaks? A: 0,B: 2,C: 5,D: 14,E: 15",C,What is the height of the shorter building?,13,0,94-50-2,94/puzzle_94_50_grid4.png,0.2986597120761871
94,50,94/img/puzzle_94_50.png,"The image demonstrates two buildings. What is the gap between their peaks? A: 0,B: 2,C: 5,D: 14,E: 15",C,What is the height of the taller building?,18,1,94-50-2,94/puzzle_94_50_grid4.png,0.2986764311790466
94,50,94/img/puzzle_94_50.png,"The image demonstrates two buildings. What is the gap between their peaks? A: 0,B: 2,C: 5,D: 14,E: 15",C,,C,,94-50-2,94/puzzle_94_50_grid9.png,0.2385232150554657
94,50,94/img/puzzle_94_50.png,"The image demonstrates two buildings. What is the gap between their peaks? A: 0,B: 2,C: 5,D: 14,E: 15",C,What is the calculated gap between the peaks of the two buildings?,5,0,94-50-3,94/puzzle_94_50_grid8.png,0.2912270724773407
94,50,94/img/puzzle_94_50.png,"The image demonstrates two buildings. What is the gap between their peaks? A: 0,B: 2,C: 5,D: 14,E: 15",C,,C,,94-50-3,94/puzzle_94_50_grid9.png,0.2385232150554657
94,51,94/img/puzzle_94_51.png,"The drawing shows two mushrooms. How much is the difference between their heights? A: 2,B: 1,C: 3,D: 5,E: 0",C,What is the height of the taller mushroom?,8,0,94-51-1,94/puzzle_94_51_grid4.png,0.334941953420639
94,51,94/img/puzzle_94_51.png,"The drawing shows two mushrooms. How much is the difference between their heights? A: 2,B: 1,C: 3,D: 5,E: 0",C,What is the height of the shorter mushroom?,5,1,94-51-1,94/puzzle_94_51_grid4.png,0.3350949287414551
94,51,94/img/puzzle_94_51.png,"The drawing shows two mushrooms. How much is the difference between their heights? A: 2,B: 1,C: 3,D: 5,E: 0",C,How do you calculate the difference in height between the two mushrooms?,(Height of taller mushroom) - (Height of shorter mushroom),2,94-51-1,94/puzzle_94_51_grid4.png,0.3529373705387115
94,51,94/img/puzzle_94_51.png,"The drawing shows two mushrooms. How much is the difference between their heights? A: 2,B: 1,C: 3,D: 5,E: 0",C,What is the difference in height between the two mushrooms?,3,3,94-51-1,94/puzzle_94_51_grid4.png,0.3537148535251617
94,51,94/img/puzzle_94_51.png,"The drawing shows two mushrooms. How much is the difference between their heights? A: 2,B: 1,C: 3,D: 5,E: 0",C,,C,,94-51-1,94/puzzle_94_51_grid13.png,0.248960331082344
94,51,94/img/puzzle_94_51.png,"The drawing shows two mushrooms. How much is the difference between their heights? A: 2,B: 1,C: 3,D: 5,E: 0",C,What is the height of the shorter mushroom?,5,0,94-51-2,,
94,51,94/img/puzzle_94_51.png,"The drawing shows two mushrooms. How much is the difference between their heights? A: 2,B: 1,C: 3,D: 5,E: 0",C,What is the height of the taller mushroom?,8,1,94-51-2,,
94,51,94/img/puzzle_94_51.png,"The drawing shows two mushrooms. How much is the difference between their heights? A: 2,B: 1,C: 3,D: 5,E: 0",C,,D,,94-51-2,,
94,51,94/img/puzzle_94_51.png,"The drawing shows two mushrooms. How much is the difference between their heights? A: 2,B: 1,C: 3,D: 5,E: 0",C,What is the difference in height between the two mushrooms?,3,0,94-51-3,94/puzzle_94_51_grid4.png,0.3537148535251617
94,51,94/img/puzzle_94_51.png,"The drawing shows two mushrooms. How much is the difference between their heights? A: 2,B: 1,C: 3,D: 5,E: 0",C,,C,,94-51-3,94/puzzle_94_51_grid13.png,0.248960331082344
94,52,94/img/puzzle_94_52.png,"In the figure is displayed two trees. How much is the difference between their peaks? A: 9,B: 12,C: 14,D: 5,E: 4",B,What is the height of the taller tree?,17,0,94-52-1,94/puzzle_94_52_grid4.png,0.3467998504638672
94,52,94/img/puzzle_94_52.png,"In the figure is displayed two trees. How much is the difference between their peaks? A: 9,B: 12,C: 14,D: 5,E: 4",B,What is the height of the shorter tree?,5,1,94-52-1,94/puzzle_94_52_grid4.png,0.3525941669940948
94,52,94/img/puzzle_94_52.png,"In the figure is displayed two trees. How much is the difference between their peaks? A: 9,B: 12,C: 14,D: 5,E: 4",B,What is the difference in height between the taller tree and the shorter tree?,12,2,94-52-1,94/puzzle_94_52_grid4.png,0.3549672663211822
94,52,94/img/puzzle_94_52.png,"In the figure is displayed two trees. How much is the difference between their peaks? A: 9,B: 12,C: 14,D: 5,E: 4",B,,B,,94-52-1,94/puzzle_94_52_grid13.png,0.229714810848236
94,52,94/img/puzzle_94_52.png,"In the figure is displayed two trees. How much is the difference between their peaks? A: 9,B: 12,C: 14,D: 5,E: 4",B,What is the height of the shorter tree?,5,0,94-52-2,,
94,52,94/img/puzzle_94_52.png,"In the figure is displayed two trees. How much is the difference between their peaks? A: 9,B: 12,C: 14,D: 5,E: 4",B,What is the height of the taller tree?,17,1,94-52-2,,
94,52,94/img/puzzle_94_52.png,"In the figure is displayed two trees. How much is the difference between their peaks? A: 9,B: 12,C: 14,D: 5,E: 4",B,,C,,94-52-2,,
94,52,94/img/puzzle_94_52.png,"In the figure is displayed two trees. How much is the difference between their peaks? A: 9,B: 12,C: 14,D: 5,E: 4",B,What is the difference in height between the two trees?,12,0,94-52-3,94/puzzle_94_52_grid4.png,0.3535504043102264
94,52,94/img/puzzle_94_52.png,"In the figure is displayed two trees. How much is the difference between their peaks? A: 9,B: 12,C: 14,D: 5,E: 4",B,,B,,94-52-3,94/puzzle_94_52_grid13.png,0.229714810848236
94,53,94/img/puzzle_94_53.png,"The figure pictures two mushrooms. How much is the gap between their elevations? A: 5,B: 2,C: 4,D: 3,E: 1",D,What is the elevation of the larger mushroom?,6,0,94-53-1,,
94,53,94/img/puzzle_94_53.png,"The figure pictures two mushrooms. How much is the gap between their elevations? A: 5,B: 2,C: 4,D: 3,E: 1",D,What is the elevation of the smaller mushroom?,3,1,94-53-1,,
94,53,94/img/puzzle_94_53.png,"The figure pictures two mushrooms. How much is the gap between their elevations? A: 5,B: 2,C: 4,D: 3,E: 1",D,,C,,94-53-1,,
94,53,94/img/puzzle_94_53.png,"The figure pictures two mushrooms. How much is the gap between their elevations? A: 5,B: 2,C: 4,D: 3,E: 1",D,What is the elevation of the smaller mushroom?,3,0,94-53-2,94/puzzle_94_53_grid5.png,0.3124206662178039
94,53,94/img/puzzle_94_53.png,"The figure pictures two mushrooms. How much is the gap between their elevations? A: 5,B: 2,C: 4,D: 3,E: 1",D,What is the elevation of the larger mushroom?,6,1,94-53-2,94/puzzle_94_53_grid5.png,0.3240301609039306
94,53,94/img/puzzle_94_53.png,"The figure pictures two mushrooms. How much is the gap between their elevations? A: 5,B: 2,C: 4,D: 3,E: 1",D,,D,,94-53-2,94/puzzle_94_53_grid5.png,0.2432667315006256
94,53,94/img/puzzle_94_53.png,"The figure pictures two mushrooms. How much is the gap between their elevations? A: 5,B: 2,C: 4,D: 3,E: 1",D,What is the gap between the elevations of the two mushrooms?,3,0,94-53-3,94/puzzle_94_53_grid5.png,0.3481848239898681
94,53,94/img/puzzle_94_53.png,"The figure pictures two mushrooms. How much is the gap between their elevations? A: 5,B: 2,C: 4,D: 3,E: 1",D,,D,,94-53-3,94/puzzle_94_53_grid5.png,0.2432667315006256
94,54,94/img/puzzle_94_54.png,"The figure demonstrates two buildings. How much is the gap between their heights? A: 12,B: 1,C: 10,D: 5,E: 4",C,What is the height of the taller building?,13,0,94-54-1,94/puzzle_94_54_grid1.png,0.3251600563526153
94,54,94/img/puzzle_94_54.png,"The figure demonstrates two buildings. How much is the gap between their heights? A: 12,B: 1,C: 10,D: 5,E: 4",C,What is the height of the shorter building?,3,1,94-54-1,94/puzzle_94_54_grid1.png,0.3232052028179168
94,54,94/img/puzzle_94_54.png,"The figure demonstrates two buildings. How much is the gap between their heights? A: 12,B: 1,C: 10,D: 5,E: 4",C,,C,,94-54-1,94/puzzle_94_54_grid9.png,0.2397116869688034
94,54,94/img/puzzle_94_54.png,"The figure demonstrates two buildings. How much is the gap between their heights? A: 12,B: 1,C: 10,D: 5,E: 4",C,What is the height of the shorter building?,3,0,94-54-2,94/puzzle_94_54_grid1.png,0.3232052028179168
94,54,94/img/puzzle_94_54.png,"The figure demonstrates two buildings. How much is the gap between their heights? A: 12,B: 1,C: 10,D: 5,E: 4",C,What is the height of the taller building?,13,1,94-54-2,94/puzzle_94_54_grid1.png,0.3251600563526153
94,54,94/img/puzzle_94_54.png,"The figure demonstrates two buildings. How much is the gap between their heights? A: 12,B: 1,C: 10,D: 5,E: 4",C,How do you calculate the gap between the heights of the two buildings?,Subtract the height of the shorter building from the height of the taller building.,2,94-54-2,94/puzzle_94_54_grid1.png,0.3282128572463989
94,54,94/img/puzzle_94_54.png,"The figure demonstrates two buildings. How much is the gap between their heights? A: 12,B: 1,C: 10,D: 5,E: 4",C,What is the result when you subtract the height of the shorter building from the height of the taller building?,10,3,94-54-2,94/puzzle_94_54_grid1.png,0.3134688436985016
94,54,94/img/puzzle_94_54.png,"The figure demonstrates two buildings. How much is the gap between their heights? A: 12,B: 1,C: 10,D: 5,E: 4",C,,C,,94-54-2,94/puzzle_94_54_grid9.png,0.2397116869688034
94,54,94/img/puzzle_94_54.png,"The figure demonstrates two buildings. How much is the gap between their heights? A: 12,B: 1,C: 10,D: 5,E: 4",C,What is the gap between the heights of the two buildings?,10,0,94-54-3,94/puzzle_94_54_grid1.png,0.3196179866790771
94,54,94/img/puzzle_94_54.png,"The figure demonstrates two buildings. How much is the gap between their heights? A: 12,B: 1,C: 10,D: 5,E: 4",C,,C,,94-54-3,94/puzzle_94_54_grid9.png,0.2397116869688034
94,55,94/img/puzzle_94_55.png,"The image presents two buildings. What is the gap between their elevations? A: 1,B: 8,C: 7,D: 2,E: 6",E,What is the elevation of the taller building?,11,0,94-55-1,94/puzzle_94_55_grid12.png,0.2971774041652679
94,55,94/img/puzzle_94_55.png,"The image presents two buildings. What is the gap between their elevations? A: 1,B: 8,C: 7,D: 2,E: 6",E,What is the elevation of the shorter building?,5,1,94-55-1,94/puzzle_94_55_grid7.png,0.2900337278842926
94,55,94/img/puzzle_94_55.png,"The image presents two buildings. What is the gap between their elevations? A: 1,B: 8,C: 7,D: 2,E: 6",E,What is the difference in elevation between the taller and shorter building?,6,2,94-55-1,94/puzzle_94_55_grid12.png,0.2898027598857879
94,55,94/img/puzzle_94_55.png,"The image presents two buildings. What is the gap between their elevations? A: 1,B: 8,C: 7,D: 2,E: 6",E,,E,,94-55-1,94/puzzle_94_55_grid4.png,0.2633921504020691
94,55,94/img/puzzle_94_55.png,"The image presents two buildings. What is the gap between their elevations? A: 1,B: 8,C: 7,D: 2,E: 6",E,What is the elevation of the shorter building?,5,0,94-55-2,,
94,55,94/img/puzzle_94_55.png,"The image presents two buildings. What is the gap between their elevations? A: 1,B: 8,C: 7,D: 2,E: 6",E,What is the elevation of the taller building?,11,1,94-55-2,,
94,55,94/img/puzzle_94_55.png,"The image presents two buildings. What is the gap between their elevations? A: 1,B: 8,C: 7,D: 2,E: 6",E,,B,,94-55-2,,
94,55,94/img/puzzle_94_55.png,"The image presents two buildings. What is the gap between their elevations? A: 1,B: 8,C: 7,D: 2,E: 6",E,What is the difference in elevation between the two buildings?,6,0,94-55-3,94/puzzle_94_55_grid12.png,0.2883032560348511
94,55,94/img/puzzle_94_55.png,"The image presents two buildings. What is the gap between their elevations? A: 1,B: 8,C: 7,D: 2,E: 6",E,,E,,94-55-3,94/puzzle_94_55_grid4.png,0.2633921504020691
94,56,94/img/puzzle_94_56.png,"The figure pictures two mushrooms. How much is the difference between their heights? A: 6,B: 4,C: 0,D: 2,E: 5",B,What is the height of the larger mushroom?,7,0,94-56-1,94/puzzle_94_56_grid4.png,0.3397273123264313
94,56,94/img/puzzle_94_56.png,"The figure pictures two mushrooms. How much is the difference between their heights? A: 6,B: 4,C: 0,D: 2,E: 5",B,What is the height of the smaller mushroom?,3,1,94-56-1,94/puzzle_94_56_grid4.png,0.3370920419692993
94,56,94/img/puzzle_94_56.png,"The figure pictures two mushrooms. How much is the difference between their heights? A: 6,B: 4,C: 0,D: 2,E: 5",B,What is the difference between the heights of the larger and smaller mushrooms?,4,2,94-56-1,94/puzzle_94_56_grid4.png,0.3338759541511535
94,56,94/img/puzzle_94_56.png,"The figure pictures two mushrooms. How much is the difference between their heights? A: 6,B: 4,C: 0,D: 2,E: 5",B,,B,,94-56-1,94/puzzle_94_56_grid6.png,0.2361050844192505
94,56,94/img/puzzle_94_56.png,"The figure pictures two mushrooms. How much is the difference between their heights? A: 6,B: 4,C: 0,D: 2,E: 5",B,What is the height of the smaller mushroom?,3,0,94-56-2,,
94,56,94/img/puzzle_94_56.png,"The figure pictures two mushrooms. How much is the difference between their heights? A: 6,B: 4,C: 0,D: 2,E: 5",B,What is the height of the larger mushroom?,7,1,94-56-2,,
94,56,94/img/puzzle_94_56.png,"The figure pictures two mushrooms. How much is the difference between their heights? A: 6,B: 4,C: 0,D: 2,E: 5",B,,A,,94-56-2,,
94,56,94/img/puzzle_94_56.png,"The figure pictures two mushrooms. How much is the difference between their heights? A: 6,B: 4,C: 0,D: 2,E: 5",B,What is the difference between the heights of the mushrooms?,4,0,94-56-3,94/puzzle_94_56_grid4.png,0.3278638124465942
94,56,94/img/puzzle_94_56.png,"The figure pictures two mushrooms. How much is the difference between their heights? A: 6,B: 4,C: 0,D: 2,E: 5",B,,B,,94-56-3,94/puzzle_94_56_grid6.png,0.2361050844192505
94,57,94/img/puzzle_94_57.png,"The figure demonstrates two trees. How much is the gap between their elevations? A: 2,B: 12,C: 3,D: 9,E: 7",B,What is the height of the taller tree?,19,0,94-57-1,94/puzzle_94_57_grid4.png,0.3209708333015442
94,57,94/img/puzzle_94_57.png,"The figure demonstrates two trees. How much is the gap between their elevations? A: 2,B: 12,C: 3,D: 9,E: 7",B,What is the height of the shorter tree?,7,1,94-57-1,94/puzzle_94_57_grid4.png,0.3331392407417297
94,57,94/img/puzzle_94_57.png,"The figure demonstrates two trees. How much is the gap between their elevations? A: 2,B: 12,C: 3,D: 9,E: 7",B,,B,,94-57-1,94/puzzle_94_57_grid12.png,0.2392317652702331
94,57,94/img/puzzle_94_57.png,"The figure demonstrates two trees. How much is the gap between their elevations? A: 2,B: 12,C: 3,D: 9,E: 7",B,What is the height of the shorter tree?,7,0,94-57-2,94/puzzle_94_57_grid4.png,0.3331392407417297
94,57,94/img/puzzle_94_57.png,"The figure demonstrates two trees. How much is the gap between their elevations? A: 2,B: 12,C: 3,D: 9,E: 7",B,What is the height of the taller tree?,19,1,94-57-2,94/puzzle_94_57_grid4.png,0.3209708333015442
94,57,94/img/puzzle_94_57.png,"The figure demonstrates two trees. How much is the gap between their elevations? A: 2,B: 12,C: 3,D: 9,E: 7",B,,B,,94-57-2,94/puzzle_94_57_grid12.png,0.2392317652702331
94,57,94/img/puzzle_94_57.png,"The figure demonstrates two trees. How much is the gap between their elevations? A: 2,B: 12,C: 3,D: 9,E: 7",B,What is the difference in height between the taller and shorter tree?,12,0,94-57-3,94/puzzle_94_57_grid4.png,0.3297945559024811
94,57,94/img/puzzle_94_57.png,"The figure demonstrates two trees. How much is the gap between their elevations? A: 2,B: 12,C: 3,D: 9,E: 7",B,,B,,94-57-3,94/puzzle_94_57_grid12.png,0.2392317652702331
94,58,94/img/puzzle_94_58.png,"The drawing depicts two buildings. How much is the gap between their peaks? A: 6,B: 7,C: 19,D: 12,E: 10",E,What is the height of the first building?,20,0,94-58-1,94/puzzle_94_58_grid4.png,0.2849576771259308
94,58,94/img/puzzle_94_58.png,"The drawing depicts two buildings. How much is the gap between their peaks? A: 6,B: 7,C: 19,D: 12,E: 10",E,What is the height of the second building?,10,1,94-58-1,94/puzzle_94_58_grid4.png,0.3005228340625763
94,58,94/img/puzzle_94_58.png,"The drawing depicts two buildings. How much is the gap between their peaks? A: 6,B: 7,C: 19,D: 12,E: 10",E,,E,,94-58-1,94/puzzle_94_58_grid8.png,0.2365705817937851
94,58,94/img/puzzle_94_58.png,"The drawing depicts two buildings. How much is the gap between their peaks? A: 6,B: 7,C: 19,D: 12,E: 10",E,What is the height of the second building?,10,0,94-58-2,,
94,58,94/img/puzzle_94_58.png,"The drawing depicts two buildings. How much is the gap between their peaks? A: 6,B: 7,C: 19,D: 12,E: 10",E,What is the height of the first building?,20,1,94-58-2,,
94,58,94/img/puzzle_94_58.png,"The drawing depicts two buildings. How much is the gap between their peaks? A: 6,B: 7,C: 19,D: 12,E: 10",E,,D,,94-58-2,,
94,58,94/img/puzzle_94_58.png,"The drawing depicts two buildings. How much is the gap between their peaks? A: 6,B: 7,C: 19,D: 12,E: 10",E,How do you calculate the gap between the peaks of two buildings?,Subtract the height of the second building from the height of the first building,0,94-58-3,,
94,58,94/img/puzzle_94_58.png,"The drawing depicts two buildings. How much is the gap between their peaks? A: 6,B: 7,C: 19,D: 12,E: 10",E,,A,,94-58-3,,
94,59,94/img/puzzle_94_59.png,"In the drawing is displayed two buildings. How much is the difference between their heights? A: 2,B: 3,C: 7,D: 5,E: 1",B,What is the height of the taller building?,11,0,94-59-1,,
94,59,94/img/puzzle_94_59.png,"In the drawing is displayed two buildings. How much is the difference between their heights? A: 2,B: 3,C: 7,D: 5,E: 1",B,What is the height of the shorter building?,8,1,94-59-1,,
94,59,94/img/puzzle_94_59.png,"In the drawing is displayed two buildings. How much is the difference between their heights? A: 2,B: 3,C: 7,D: 5,E: 1",B,,D,,94-59-1,,
94,59,94/img/puzzle_94_59.png,"In the drawing is displayed two buildings. How much is the difference between their heights? A: 2,B: 3,C: 7,D: 5,E: 1",B,What is the height of the shorter building?,8,0,94-59-2,,
94,59,94/img/puzzle_94_59.png,"In the drawing is displayed two buildings. How much is the difference between their heights? A: 2,B: 3,C: 7,D: 5,E: 1",B,,D,,94-59-2,,
94,59,94/img/puzzle_94_59.png,"In the drawing is displayed two buildings. How much is the difference between their heights? A: 2,B: 3,C: 7,D: 5,E: 1",B,How much is the difference between the heights of the taller and shorter buildings?,3,0,94-59-3,94/puzzle_94_59_grid5.png,0.2746031582355499
94,59,94/img/puzzle_94_59.png,"In the drawing is displayed two buildings. How much is the difference between their heights? A: 2,B: 3,C: 7,D: 5,E: 1",B,,B,,94-59-3,94/puzzle_94_59_grid6.png,0.2308384776115417
94,60,94/img/puzzle_94_60.png,"In the drawing is pictured two mushrooms. What is the difference between their elevations? A: 15,B: 3,C: 5,D: 6,E: 1",D,What is the elevation of the taller mushroom?,16,0,94-60-1,94/puzzle_94_60_grid4.png,0.3357753753662109
94,60,94/img/puzzle_94_60.png,"In the drawing is pictured two mushrooms. What is the difference between their elevations? A: 15,B: 3,C: 5,D: 6,E: 1",D,What is the elevation of the shorter mushroom?,10,1,94-60-1,94/puzzle_94_60_grid4.png,0.3292631804943084
94,60,94/img/puzzle_94_60.png,"In the drawing is pictured two mushrooms. What is the difference between their elevations? A: 15,B: 3,C: 5,D: 6,E: 1",D,What is the difference in elevation between the two mushrooms?,6,2,94-60-1,94/puzzle_94_60_grid4.png,0.3492138683795929
94,60,94/img/puzzle_94_60.png,"In the drawing is pictured two mushrooms. What is the difference between their elevations? A: 15,B: 3,C: 5,D: 6,E: 1",D,,D,,94-60-1,94/puzzle_94_60_grid13.png,0.2505062222480774
94,60,94/img/puzzle_94_60.png,"In the drawing is pictured two mushrooms. What is the difference between their elevations? A: 15,B: 3,C: 5,D: 6,E: 1",D,What is the elevation of the shorter mushroom?,10,0,94-60-2,94/puzzle_94_60_grid4.png,0.3292631804943084
94,60,94/img/puzzle_94_60.png,"In the drawing is pictured two mushrooms. What is the difference between their elevations? A: 15,B: 3,C: 5,D: 6,E: 1",D,What is the elevation of the taller mushroom?,16,1,94-60-2,94/puzzle_94_60_grid4.png,0.3357753753662109
94,60,94/img/puzzle_94_60.png,"In the drawing is pictured two mushrooms. What is the difference between their elevations? A: 15,B: 3,C: 5,D: 6,E: 1",D,How do you calculate the difference in elevation between two points?,Subtract the elevation of the shorter mushroom from the elevation of the taller mushroom.,2,94-60-2,94/puzzle_94_60_grid4.png,0.3301644027233124
94,60,94/img/puzzle_94_60.png,"In the drawing is pictured two mushrooms. What is the difference between their elevations? A: 15,B: 3,C: 5,D: 6,E: 1",D,What is the difference in elevation between the taller and shorter mushroom?,6,3,94-60-2,94/puzzle_94_60_grid4.png,0.3398431539535522
94,60,94/img/puzzle_94_60.png,"In the drawing is pictured two mushrooms. What is the difference between their elevations? A: 15,B: 3,C: 5,D: 6,E: 1",D,,D,,94-60-2,94/puzzle_94_60_grid13.png,0.2505062222480774
94,60,94/img/puzzle_94_60.png,"In the drawing is pictured two mushrooms. What is the difference between their elevations? A: 15,B: 3,C: 5,D: 6,E: 1",D,What is the difference between the elevations of the two mushrooms?,6,0,94-60-3,94/puzzle_94_60_grid4.png,0.3524360358715057
94,60,94/img/puzzle_94_60.png,"In the drawing is pictured two mushrooms. What is the difference between their elevations? A: 15,B: 3,C: 5,D: 6,E: 1",D,,D,,94-60-3,94/puzzle_94_60_grid13.png,0.2505062222480774
94,61,94/img/puzzle_94_61.png,"In the cartoon is shown two mushrooms. What is the gap between their elevations? A: 10,B: 11,C: 16,D: 0,E: 6",B,What is the elevation of the taller mushroom?,18,0,94-61-1,94/puzzle_94_61_grid4.png,0.340436726808548
94,61,94/img/puzzle_94_61.png,"In the cartoon is shown two mushrooms. What is the gap between their elevations? A: 10,B: 11,C: 16,D: 0,E: 6",B,What is the elevation of the shorter mushroom?,7,1,94-61-1,94/puzzle_94_61_grid4.png,0.3359134793281555
94,61,94/img/puzzle_94_61.png,"In the cartoon is shown two mushrooms. What is the gap between their elevations? A: 10,B: 11,C: 16,D: 0,E: 6",B,What are the elevations of both mushrooms used to calculate the gap?,18 for the taller mushroom and 7 for the shorter mushroom,2,94-61-1,94/puzzle_94_61_grid4.png,0.3296903669834137
94,61,94/img/puzzle_94_61.png,"In the cartoon is shown two mushrooms. What is the gap between their elevations? A: 10,B: 11,C: 16,D: 0,E: 6",B,How do you calculate the gap between the elevations of the mushrooms?,Subtract the elevation of the shorter mushroom from the elevation of the taller mushroom.,3,94-61-1,94/puzzle_94_61_grid4.png,0.3359055519104004
94,61,94/img/puzzle_94_61.png,"In the cartoon is shown two mushrooms. What is the gap between their elevations? A: 10,B: 11,C: 16,D: 0,E: 6",B,What is the calculation you get from subtracting the elevation of the shorter mushroom from the elevation of the taller mushroom?,11,4,94-61-1,94/puzzle_94_61_grid4.png,0.3252675533294678
94,61,94/img/puzzle_94_61.png,"In the cartoon is shown two mushrooms. What is the gap between their elevations? A: 10,B: 11,C: 16,D: 0,E: 6",B,,B,,94-61-1,94/puzzle_94_61_grid9.png,0.232817992568016
